PID,Lot Area,Neighborhood,Bldg Type,Overall Qual,Overall Cond,Exterior 1st,Foundation,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Misc Feature,Misc Val,Mo Sold,SalePrice
527140090,5395.0,StoneBr,TwnhsE,8.0,5,HdBoard,PConc,1337,0,0,1337.0,1.0,0.0,2,0.0,2,,0,10.0,180000.0
527145090,5070.0,StoneBr,TwnhsE,8.0,5,HdBoard,PConc,1280,0,0,1280.0,0.0,0.0,2,0.0,2,,0,8.0,180000.0
527161010,10839.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,926,678,0,,0.0,0.0,2,1.0,3,,0,7.0,181000.0
527162180,11184.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,932,701,0,1633.0,0.0,0.0,2,1.0,3,,0,4.0,183000.0
527163100,8000.0,Gilbert,1Fam,6.0,5,HdBoard,PConc,773,885,0,1658.0,1.0,0.0,2,1.0,3,,0,6.0,188000.0
527164120,10832.0,Gilbert,1Fam,7.0,5,MetalSd,PConc,1086,809,0,1895.0,0.0,0.0,2,1.0,3,Shed,500,10.0,194500.0
527165010,14067.0,Gilbert,1Fam,6.0,5,HdBoard,PConc,851,858,0,1709.0,1.0,0.0,2,1.0,3,,0,9.0,185000.0
527183030,4671.0,StoneBr,TwnhsE,8.0,5,HdBoard,PConc,1228,0,0,1228.0,1.0,0.0,2,0.0,2,,0,10.0,189000.0
527183060,5950.0,StoneBr,TwnhsE,8.0,5,HdBoard,PConc,1337,0,0,1337.0,1.0,0.0,2,0.0,2,,0,4.0,188500.0
527208010,13543.0,StoneBr,1Fam,8.0,5,VinylSd,PConc,1168,1332,0,2500.0,0.0,0.0,3,1.0,5,,0,7.0,355000.0
527212050,11198.0,StoneBr,1Fam,9.0,5,VinylSd,PConc,1134,1370,0,2504.0,0.0,0.0,2,1.0,4,,0,6.0,325000.0
527214030,15401.0,StoneBr,1Fam,9.0,5,VinylSd,PConc,1884,0,0,1884.0,1.0,0.0,2,0.0,2,,0,9.0,387000.0
527226020,31220.0,Gilbert,1Fam,6.0,2,BrkFace,CBlock,1474,0,0,1474.0,0.0,0.0,1,0.0,3,Shed,750,5.0,115000.0
527252080,8118.0,StoneBr,TwnhsE,9.0,5,MetalSd,PConc,1710,0,0,,1.0,0.0,2,0.0,2,,0,7.0,334000.0
527276040,47280.0,Gilbert,1Fam,6.0,5,AsbShng,CBlock,1488,0,0,1488.0,0.0,0.0,2,1.0,3,,0,7.0,133000.0
527301170,20544.0,NWAmes,1Fam,7.0,6,Plywood,CBlock,1236,857,0,2093.0,0.0,0.0,2,1.0,3,,0,11.0,215000.0
527301245,12680.0,NWAmes,1Fam,7.0,6,Plywood,CBlock,1688,0,0,1688.0,1.0,0.0,2,0.0,2,,0,6.0,226500.0
527302050,12090.0,NWAmes,1Fam,6.0,6,MetalSd,CBlock,1422,0,0,1422.0,0.0,0.0,2,0.0,3,,0,6.0,175500.0
527302070,10825.0,NWAmes,1Fam,7.0,7,WdShing,CBlock,1260,0,0,1260.0,1.0,0.0,2,0.0,3,,0,7.0,181900.0
527302185,18559.0,NWAmes,1Fam,7.0,5,Plywood,CBlock,2064,0,0,2064.0,1.0,0.0,2,0.0,3,,0,8.0,235000.0
527302210,14450.0,NWAmes,1Fam,7.0,5,Plywood,CBlock,1782,0,0,1782.0,0.0,1.0,2,0.0,3,,0,3.0,220000.0
527325070,12227.0,NWAmes,1Fam,6.0,7,HdBoard,CBlock,1542,1330,0,2872.0,1.0,0.0,2,1.0,4,,0,7.0,272000.0
527325240,13068.0,NWAmes,1Fam,6.0,5,HdBoard,PConc,1211,0,0,1211.0,1.0,0.0,2,0.0,3,,0,11.0,161000.0
527326130,15611.0,NWAmes,1Fam,5.0,6,VinylSd,PConc,1126,0,0,1126.0,0.0,1.0,2,0.0,3,,0,3.0,175000.0
527354160,10400.0,NWAmes,1Fam,7.0,6,HdBoard,CBlock,1277,767,0,2044.0,0.0,0.0,2,1.0,3,,0,,185000.0
527357110,9743.0,NWAmes,1Fam,5.0,6,VinylSd,CBlock,720,588,0,1308.0,0.0,0.0,1,1.0,3,,0,6.0,146900.0
527357180,12511.0,NWAmes,1Fam,7.0,7,Plywood,PConc,1420,1420,0,2840.0,0.0,1.0,2,1.0,4,,0,12.0,292500.0
527358120,11361.0,NWAmes,1Fam,6.0,5,Plywood,CBlock,1523,0,0,1523.0,0.0,1.0,2,0.0,3,,0,5.0,180000.0
527359030,10400.0,NWAmes,1Fam,6.0,5,HdBoard,CBlock,1444,0,0,,0.0,0.0,2,0.0,2,,0,4.0,
527359070,10480.0,NWAmes,1Fam,7.0,6,Plywood,CBlock,1098,866,0,1964.0,0.0,0.0,2,1.0,4,,0,9.0,205000.0
527378020,,NWAmes,1Fam,5.0,6,HdBoard,CBlock,1178,0,0,,0.0,1.0,1,1.0,3,,0,11.0,157000.0
527380240,14311.0,NWAmes,1Fam,8.0,5,VinylSd,PConc,1236,1104,0,2340.0,1.0,0.0,2,1.0,4,,0,6.0,306000.0
527401130,9000.0,NAmes,Duplex,5.0,5,VinylSd,CBlock,896,896,0,1792.0,0.0,0.0,2,2.0,4,,0,6.0,133000.0
527402060,9750.0,NAmes,1Fam,6.0,8,HdBoard,CBlock,1054,0,0,1054.0,1.0,0.0,1,1.0,3,,0,7.0,151000.0
527402130,10295.0,NAmes,1Fam,4.0,6,HdBoard,CBlock,936,0,0,936.0,0.0,0.0,1,0.0,2,,0,9.0,111900.0
527403360,7560.0,NAmes,1Fam,5.0,5,MetalSd,CBlock,864,0,0,864.0,1.0,0.0,1,0.0,3,,0,5.0,123000.0
527425035,12735.0,NAmes,1Fam,4.0,5,MetalSd,CBlock,864,0,0,864.0,0.0,0.0,1,0.0,3,,0,4.0,111250.0
527427110,4060.0,NAmes,TwnhsE,6.0,5,MetalSd,PConc,1337,0,0,1337.0,1.0,0.0,2,0.0,2,,0,8.0,181000.0
527450110,1680.0,BrDale,Twnhs,6.0,5,HdBoard,CBlock,483,504,0,987.0,0.0,1.0,1,1.0,2,,0,2.0,103400.0
527450250,1680.0,BrDale,Twnhs,6.0,5,HdBoard,CBlock,483,504,0,987.0,1.0,0.0,1,1.0,2,,0,11.0,100000.0
527450520,1890.0,BrDale,Twnhs,6.0,6,HdBoard,CBlock,483,504,0,987.0,0.0,0.0,1,1.0,2,,0,4.0,100500.0
527451060,1869.0,BrDale,Twnhs,6.0,6,HdBoard,CBlock,483,504,0,987.0,0.0,0.0,1,1.0,2,,0,9.0,106000.0
527451290,1680.0,BrDale,Twnhs,6.0,5,HdBoard,CBlock,483,504,0,987.0,0.0,0.0,1,1.0,2,,0,7.0,85400.0
527451400,1680.0,BrDale,TwnhsE,6.0,3,HdBoard,CBlock,483,504,0,987.0,0.0,0.0,1,1.0,2,,0,8.0,89500.0
527451550,1680.0,BrDale,Twnhs,5.0,5,HdBoard,CBlock,630,672,0,1302.0,0.0,0.0,2,1.0,3,,0,12.0,111750.0
527452150,,NPkVill,TwnhsE,6.0,6,Plywood,CBlock,1069,0,0,1069.0,0.0,0.0,2,0.0,2,,0,10.0,140000.0
527453160,2308.0,NPkVill,TwnhsE,6.0,6,Plywood,CBlock,855,601,0,1456.0,0.0,0.0,2,1.0,4,,0,5.0,143000.0
527454120,2529.0,NPkVill,Twnhs,7.0,6,Plywood,CBlock,1055,0,0,,0.0,0.0,2,0.0,2,,0,9.0,148500.0
527455270,9477.0,NAmes,1Fam,5.0,5,HdBoard,CBlock,892,0,0,892.0,0.0,0.0,1,0.0,3,,0,10.0,110000.0
528102030,12444.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1932,0,0,1932.0,1.0,0.0,2,0.0,2,,0,11.0,394617.0
528102110,12474.0,NridgHt,1Fam,10.0,5,VinylSd,PConc,1742,590,0,2332.0,1.0,0.0,2,1.0,3,,0,8.0,426000.0
528104050,14803.0,NridgHt,1Fam,10.0,5,CemntBd,PConc,2084,0,0,,1.0,0.0,2,0.0,2,,0,6.0,385000.0
528104080,14948.0,NridgHt,1Fam,9.0,5,VinylSd,PConc,1476,1237,0,2713.0,1.0,0.0,2,1.0,3,,0,11.0,446261.0
528108150,12704.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1582,0,0,1582.0,1.0,0.0,2,0.0,3,,0,1.0,317500.0
528110080,13891.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1710,0,0,1710.0,1.0,0.0,2,0.0,2,,0,1.0,372402.0
528110110,13693.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,2464,0,0,,1.0,0.0,2,1.0,4,,0,8.0,417500.0
528114040,14418.0,NridgHt,1Fam,9.0,5,VinylSd,PConc,1950,0,0,,1.0,0.0,2,0.0,2,,0,5.0,383000.0
528118030,13418.0,NridgHt,1Fam,9.0,5,VinylSd,PConc,1850,898,0,2748.0,1.0,0.0,2,1.0,4,,0,10.0,390000.0
528118090,12539.0,NridgHt,1Fam,10.0,5,CemntBd,PConc,1632,1158,0,2790.0,1.0,0.0,2,1.0,4,,0,6.0,460000.0
528120130,12151.0,NridgHt,1Fam,9.0,5,CemntBd,PConc,1414,917,0,2331.0,1.0,0.0,2,1.0,3,,0,8.0,379000.0
528142020,,NridgHt,1Fam,8.0,5,VinylSd,PConc,948,1140,0,2088.0,0.0,0.0,2,1.0,4,,0,6.0,250000.0
528142140,10574.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1170,1162,0,,1.0,0.0,2,1.0,4,,0,7.0,316000.0
528164060,12720.0,NridgHt,1Fam,10.0,5,MetalSd,PConc,2470,0,0,2470.0,2.0,0.0,1,1.0,1,,0,2.0,615000.0
528166120,13688.0,NridgHt,1Fam,9.0,5,VinylSd,PConc,1572,1096,0,2668.0,1.0,0.0,2,1.0,3,,0,3.0,412500.0
528170070,10625.0,NridgHt,1Fam,7.0,5,VinylSd,PConc,1006,1040,0,2046.0,1.0,0.0,2,1.0,3,,0,8.0,284000.0
528172080,10845.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1575,0,0,1575.0,1.0,0.0,2,0.0,2,,0,6.0,284000.0
528178070,16900.0,NridgHt,1Fam,,5,VinylSd,PConc,1515,1134,0,,1.0,0.0,2,1.0,4,,0,1.0,421250.0
528178090,16451.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1804,886,0,2690.0,0.0,0.0,2,1.0,4,,0,7.0,370000.0
528180110,10110.0,NridgHt,TwnhsE,9.0,5,MetalSd,PConc,1866,0,0,1866.0,1.0,0.0,2,0.0,2,,0,11.0,336860.0
528180140,8769.0,NridgHt,TwnhsE,9.0,5,MetalSd,PConc,1702,0,0,1702.0,1.0,0.0,1,1.0,1,,0,10.0,367294.0
528181010,12304.0,NridgHt,TwnhsE,7.0,5,VinylSd,PConc,1367,0,0,1367.0,0.0,0.0,2,0.0,2,,0,6.0,192000.0
528186030,12677.0,NridgHt,TwnhsE,8.0,5,MetalSd,PConc,1518,0,0,1518.0,0.0,0.0,1,1.0,1,,0,4.0,274000.0
528186080,8849.0,NridgHt,TwnhsE,9.0,5,MetalSd,PConc,1684,0,0,1684.0,0.0,0.0,2,0.0,2,,0,7.0,266000.0
528186130,8232.0,NridgHt,TwnhsE,9.0,5,MetalSd,PConc,1800,0,0,1800.0,1.0,0.0,2,0.0,2,,0,6.0,370967.0
528186160,6240.0,NridgHt,TwnhsE,8.0,5,MetalSd,PConc,1342,0,0,1342.0,1.0,0.0,2,0.0,2,,0,6.0,234250.0
528186170,6240.0,NridgHt,TwnhsE,8.0,5,MetalSd,PConc,1342,0,0,,0.0,0.0,2,0.0,2,,0,2.0,219500.0
528188090,2448.0,NridgHt,Twnhs,7.0,5,VinylSd,PConc,764,862,0,1626.0,0.0,0.0,2,1.0,2,,0,10.0,155000.0
528188150,2448.0,NridgHt,Twnhs,7.0,5,VinylSd,PConc,764,862,0,1626.0,1.0,0.0,2,1.0,2,,0,10.0,154000.0
528190010,8198.0,NridgHt,TwnhsE,7.0,5,VinylSd,PConc,1358,0,0,1358.0,1.0,0.0,2,0.0,2,,0,,207000.0
528228345,3940.0,Blmngtn,TwnhsE,7.0,5,VinylSd,PConc,1455,0,0,1455.0,1.0,0.0,2,0.0,2,,0,8.0,195000.0
528228405,3940.0,Blmngtn,TwnhsE,7.0,5,VinylSd,PConc,1576,0,0,1576.0,1.0,0.0,2,0.0,2,,0,5.0,219990.0
528228445,3182.0,Blmngtn,TwnhsE,7.0,5,VinylSd,PConc,1504,0,0,1504.0,0.0,0.0,2,0.0,2,,0,5.0,191000.0
528228465,3182.0,Blmngtn,1Fam,7.0,5,VinylSd,PConc,1266,0,0,1266.0,0.0,0.0,2,0.0,2,,0,3.0,159895.0
528228540,3710.0,Blmngtn,1Fam,7.0,5,WdShing,PConc,1246,0,0,1246.0,0.0,0.0,2,0.0,2,,0,3.0,187687.0
528235020,9024.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,813,702,0,1515.0,0.0,0.0,2,1.0,3,,0,7.0,179000.0
528235120,7415.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,864,729,0,1593.0,1.0,0.0,2,1.0,3,,0,4.0,193000.0
528235180,9587.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,1166,0,0,1166.0,1.0,0.0,2,0.0,2,,0,7.0,190000.0
528240040,8029.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,728,728,0,1456.0,0.0,0.0,2,1.0,3,,0,7.0,176000.0
528240050,8010.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,840,880,0,1720.0,0.0,0.0,2,1.0,3,,0,7.0,188000.0
528250030,8396.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,847,1139,0,1986.0,0.0,0.0,2,1.0,4,,0,,213000.0
528253020,7301.0,NridgHt,TwnhsE,7.0,6,VinylSd,PConc,1358,0,0,1358.0,1.0,0.0,2,0.0,2,,0,11.0,217300.0
528280130,10261.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,962,830,0,,1.0,0.0,2,1.0,3,,0,5.0,186500.0
528280180,8220.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,1008,884,0,1892.0,0.0,0.0,2,1.0,3,,0,7.0,226750.0
528290010,15384.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,788,702,0,1490.0,1.0,0.0,2,1.0,3,,0,2.0,184000.0
528290090,,Gilbert,1Fam,7.0,5,VinylSd,PConc,707,707,0,1414.0,0.0,0.0,2,1.0,3,,0,4.0,176000.0
528292060,,Gilbert,1Fam,7.0,5,VinylSd,PConc,1037,1285,0,2322.0,0.0,0.0,2,1.0,4,,0,5.0,225000.0
528294060,8390.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,873,778,0,1651.0,0.0,0.0,2,1.0,3,,0,5.0,185900.0
528315060,9660.0,NoRidge,1Fam,8.0,5,HdBoard,PConc,1182,1017,0,2199.0,0.0,0.0,2,1.0,3,,0,9.0,284500.0
528315110,9200.0,NoRidge,1Fam,,5,VinylSd,PConc,1470,1160,0,2630.0,1.0,0.0,2,1.0,4,,0,6.0,315000.0
528326030,14260.0,NoRidge,1Fam,8.0,5,VinylSd,PConc,1145,1053,0,2198.0,1.0,0.0,2,1.0,4,,0,12.0,250000.0
528326110,11000.0,NoRidge,1Fam,9.0,5,VinylSd,PConc,1533,639,0,,0.0,0.0,2,1.0,4,,0,6.0,291000.0
528346050,11675.0,NoRidge,1Fam,8.0,5,VinylSd,PConc,2006,0,0,2006.0,1.0,0.0,2,0.0,2,,0,7.0,350000.0
528354100,10990.0,NoRidge,1Fam,7.0,5,VinylSd,PConc,1064,1061,0,2125.0,1.0,0.0,2,1.0,4,,0,6.0,279500.0
528363020,11929.0,NoRidge,1Fam,8.0,7,VinylSd,PConc,1251,1250,0,2501.0,0.0,0.0,2,1.0,4,,0,6.0,290000.0
528363110,10437.0,NoRidge,1Fam,8.0,6,MetalSd,PConc,2113,0,0,2113.0,1.0,0.0,2,1.0,2,,0,8.0,350000.0
528365060,10542.0,NoRidge,1Fam,7.0,5,Wd Sdng,PConc,1325,1093,0,2418.0,1.0,0.0,2,1.0,3,,0,8.0,341000.0
528365080,10010.0,NoRidge,1Fam,7.0,5,VinylSd,PConc,1108,1089,0,2197.0,1.0,0.0,2,1.0,4,,0,7.0,287500.0
528387050,10944.0,NoRidge,1Fam,7.0,5,VinylSd,PConc,1223,904,0,2127.0,1.0,0.0,2,1.0,3,,0,8.0,271000.0
528390020,14303.0,NoRidge,1Fam,8.0,5,HdBoard,PConc,1987,0,0,1987.0,1.0,0.0,2,0.0,2,,0,8.0,301500.0
528427010,,Somerst,1Fam,8.0,5,VinylSd,PConc,1580,0,0,1580.0,0.0,0.0,2,0.0,3,,0,6.0,235128.0
528427070,14598.0,Somerst,1Fam,6.0,5,VinylSd,PConc,894,1039,0,1933.0,0.0,0.0,2,1.0,4,,0,1.0,214000.0
528429050,11957.0,Somerst,1Fam,8.0,5,VinylSd,PConc,1574,0,0,1574.0,0.0,0.0,2,0.0,3,,0,7.0,232000.0
528429070,13253.0,Somerst,1Fam,7.0,5,VinylSd,PConc,1578,0,0,1578.0,1.0,0.0,2,0.0,3,,0,5.0,240000.0
528429080,14587.0,Somerst,1Fam,9.0,5,VinylSd,PConc,1506,0,0,1506.0,0.0,0.0,2,0.0,2,,0,8.0,264132.0
528431060,10206.0,Somerst,1Fam,8.0,5,VinylSd,PConc,1563,0,0,1563.0,0.0,0.0,2,0.0,3,,0,10.0,245000.0
528431080,12274.0,Somerst,1Fam,7.0,5,VinylSd,PConc,1428,0,0,,0.0,0.0,2,0.0,3,,0,7.0,227680.0
528431120,9801.0,Somerst,1Fam,8.0,5,VinylSd,PConc,1341,520,0,1861.0,0.0,0.0,3,0.0,3,,0,7.0,257000.0
528435020,9428.0,Somerst,1Fam,8.0,5,VinylSd,PConc,955,919,0,1874.0,1.0,0.0,2,1.0,3,,0,2.0,297900.0
528439010,10037.0,Somerst,1Fam,8.0,5,VinylSd,PConc,1460,0,0,1460.0,0.0,0.0,2,,3,,0,8.0,247000.0
528458030,8640.0,Somerst,1Fam,8.0,5,VinylSd,PConc,1372,0,0,1372.0,0.0,0.0,2,0.0,3,,0,7.0,212700.0
528458050,8640.0,Somerst,1Fam,7.0,5,VinylSd,PConc,1372,0,0,,0.0,0.0,2,0.0,3,,0,5.0,250580.0
528462040,11639.0,Somerst,1Fam,7.0,5,CemntBd,PConc,1428,0,0,1428.0,0.0,0.0,2,0.0,3,,0,12.0,182000.0
528477040,9803.0,Somerst,1Fam,7.0,5,VinylSd,PConc,866,902,0,1768.0,0.0,0.0,2,1.0,3,,0,2.0,226700.0
528478030,9375.0,Somerst,1Fam,8.0,5,VinylSd,PConc,1053,939,0,1992.0,0.0,0.0,2,1.0,3,,0,8.0,250000.0
528478040,10625.0,Somerst,1Fam,7.0,5,CemntBd,PConc,1026,932,0,1958.0,0.0,0.0,2,1.0,3,,0,7.0,250000.0
528480060,10800.0,Somerst,1Fam,8.0,5,VinylSd,PConc,1050,1028,0,2078.0,1.0,0.0,2,1.0,3,,0,4.0,339750.0
528480160,8125.0,Somerst,1Fam,7.0,6,CemntBd,PConc,822,843,0,,0.0,0.0,2,1.0,3,,0,5.0,205950.0
528482020,10625.0,Somerst,1Fam,8.0,5,VinylSd,PConc,1660,0,0,1660.0,0.0,0.0,2,0.0,3,,0,6.0,256000.0
528488140,7500.0,Somerst,1Fam,7.0,5,CemntBd,PConc,1218,0,0,1218.0,1.0,0.0,2,0.0,2,,0,4.0,230348.0
528490080,8791.0,Somerst,1Fam,6.0,5,VinylSd,PConc,864,864,0,1728.0,0.0,0.0,2,,3,,0,5.0,207500.0
531363060,7500.0,SawyerW,1Fam,7.0,5,VinylSd,PConc,1080,0,0,1080.0,1.0,0.0,1,0.0,3,,0,4.0,141000.0
531371070,10110.0,SawyerW,1Fam,6.0,5,VinylSd,PConc,835,861,0,1696.0,1.0,0.0,2,1.0,3,,0,7.0,188000.0
531373060,12774.0,SawyerW,1Fam,7.0,5,VinylSd,PConc,835,828,0,1663.0,0.0,0.0,2,1.0,3,,0,7.0,192500.0
531375050,13072.0,SawyerW,1Fam,6.0,5,VinylSd,PConc,1175,0,0,1175.0,1.0,0.0,1,0.0,3,,0,,146000.0
531375110,13695.0,SawyerW,1Fam,5.0,5,VinylSd,PConc,1114,0,0,1114.0,1.0,0.0,1,1.0,3,,0,6.0,159000.0
531375120,13695.0,SawyerW,1Fam,6.0,5,VinylSd,PConc,1114,0,0,1114.0,1.0,0.0,1,0.0,3,,0,7.0,155000.0
531376010,8366.0,SawyerW,1Fam,6.0,5,VinylSd,PConc,798,842,0,1640.0,0.0,0.0,2,1.0,3,,0,12.0,173000.0
531376070,9260.0,SawyerW,1Fam,7.0,5,VinylSd,PConc,1162,0,0,1162.0,0.0,0.0,2,0.0,3,,0,3.0,170000.0
531382090,8453.0,SawyerW,1Fam,6.0,5,VinylSd,PConc,754,855,0,1609.0,0.0,0.0,2,1.0,3,,0,4.0,182000.0
531382110,8480.0,SawyerW,1Fam,6.0,5,HdBoard,PConc,886,794,0,1680.0,0.0,1.0,2,1.0,3,,0,10.0,163000.0
531382120,8125.0,SawyerW,1Fam,6.0,5,HdBoard,PConc,1679,0,0,1679.0,1.0,0.0,2,0.0,3,,0,10.0,193500.0
531384030,14565.0,SawyerW,1Fam,7.0,5,VinylSd,PConc,832,825,0,1657.0,0.0,0.0,2,1.0,3,Shed,2000,11.0,189000.0
531385060,8450.0,SawyerW,1Fam,6.0,5,VinylSd,PConc,827,850,0,1677.0,1.0,0.0,2,1.0,3,,0,9.0,190500.0
531450030,8285.0,SawyerW,1Fam,7.0,5,HdBoard,PConc,844,893,0,1737.0,0.0,1.0,2,1.0,3,,0,5.0,175000.0
531450090,7153.0,SawyerW,1Fam,6.0,5,HdBoard,CBlock,1294,0,0,1294.0,1.0,0.0,2,0.0,3,,0,6.0,179200.0
531450170,9291.0,SawyerW,1Fam,6.0,5,HdBoard,PConc,832,878,0,1710.0,0.0,0.0,2,1.0,3,,0,6.0,187000.0
531451020,8012.0,SawyerW,TwnhsE,6.0,5,Plywood,PConc,1617,0,0,1617.0,1.0,0.0,2,0.0,2,,0,7.0,193000.0
531452140,7892.0,SawyerW,TwnhsE,6.0,5,Plywood,PConc,1199,0,0,1199.0,0.0,0.0,2,0.0,2,,0,3.0,
532351050,9100.0,Sawyer,1Fam,5.0,5,Wd Sdng,PConc,984,0,0,984.0,1.0,0.0,1,0.0,3,Shed,400,8.0,128000.0
532353050,,Sawyer,1Fam,5.0,6,HdBoard,CBlock,912,0,0,912.0,1.0,0.0,1,0.0,2,,0,9.0,144000.0
532354150,8100.0,Sawyer,1Fam,5.0,8,Wd Sdng,CBlock,864,0,0,864.0,1.0,0.0,1,0.0,3,,0,7.0,135000.0
532376170,8450.0,Sawyer,2fmCon,5.0,5,HdBoard,CBlock,890,0,0,890.0,1.0,0.0,1,0.0,3,,0,4.0,115000.0
532377020,6360.0,Sawyer,1Fam,5.0,5,Wd Sdng,CBlock,864,0,0,864.0,0.0,0.0,1,0.0,3,Shed,650,1.0,119916.0
532378200,6768.0,Sawyer,1Fam,6.0,8,HdBoard,CBlock,912,0,0,912.0,1.0,1.0,1,0.0,3,,0,,142000.0
532477030,19508.0,Veenker,1Fam,6.0,5,HdBoard,CBlock,1430,0,0,1430.0,0.0,1.0,2,0.0,3,,0,7.0,192000.0
532479020,10759.0,Sawyer,1Fam,5.0,4,HdBoard,CBlock,1001,640,0,1641.0,0.0,0.0,2,0.0,4,,0,7.0,140000.0
533125080,9205.0,NoRidge,1Fam,6.0,5,HdBoard,PConc,1364,1319,0,2683.0,1.0,0.0,2,1.0,4,,0,6.0,290000.0
533125140,11025.0,NoRidge,1Fam,9.0,5,Wd Sdng,PConc,1827,959,0,,1.0,0.0,2,1.0,4,,0,6.0,372500.0
533206050,4282.0,Somerst,TwnhsE,7.0,5,MetalSd,PConc,1391,0,0,1391.0,0.0,0.0,2,0.0,2,,0,7.0,196000.0
533208080,4017.0,Somerst,TwnhsE,7.0,5,MetalSd,PConc,625,625,0,,0.0,0.0,2,1.0,2,,0,3.0,171900.0
533208140,3435.0,Somerst,TwnhsE,7.0,5,MetalSd,PConc,1245,0,0,1245.0,0.0,0.0,2,0.0,1,,0,6.0,178000.0
533212050,3180.0,Somerst,TwnhsE,6.0,5,MetalSd,PConc,600,600,0,1200.0,1.0,0.0,2,1.0,2,,0,5.0,165000.0
533212140,3180.0,Somerst,TwnhsE,7.0,5,VinylSd,PConc,703,689,0,1392.0,0.0,0.0,2,0.0,2,,0,3.0,146000.0
533212150,3604.0,Somerst,TwnhsE,7.0,5,VinylSd,PConc,703,689,0,1392.0,0.0,0.0,2,0.0,2,,0,2.0,146000.0
533213070,2280.0,Somerst,Twnhs,7.0,5,MetalSd,PConc,757,744,0,1501.0,0.0,0.0,2,1.0,3,,0,8.0,179400.0
533213120,2280.0,Somerst,Twnhs,6.0,5,MetalSd,PConc,757,792,0,1549.0,1.0,0.0,2,1.0,3,,0,,172900.0
533215020,4765.0,Somerst,TwnhsE,9.0,5,MetalSd,PConc,1638,0,0,1638.0,1.0,0.0,2,0.0,2,,0,7.0,300000.0
533215030,4538.0,Somerst,TwnhsE,9.0,5,VinylSd,PConc,1310,0,0,1310.0,1.0,0.0,1,1.0,1,,0,7.0,285000.0
533215040,4385.0,Somerst,TwnhsE,9.0,5,VinylSd,PConc,1419,0,0,1419.0,1.0,0.0,1,1.0,2,,0,9.0,290000.0
533215070,4109.0,Somerst,TwnhsE,9.0,5,VinylSd,PConc,1557,0,0,1557.0,1.0,0.0,2,0.0,2,,0,6.0,305000.0
533215080,5119.0,Somerst,TwnhsE,9.0,5,MetalSd,PConc,1709,0,0,1709.0,1.0,0.0,2,0.0,2,,0,1.0,328900.0
533217050,2160.0,Somerst,Twnhs,7.0,5,MetalSd,PConc,624,628,0,1252.0,1.0,0.0,2,1.0,2,,0,3.0,160000.0
533217060,2160.0,Somerst,Twnhs,7.0,5,VinylSd,PConc,684,720,0,1404.0,1.0,0.0,2,1.0,3,,0,6.0,170000.0
533234020,10646.0,Somerst,1Fam,7.0,5,VinylSd,PConc,872,917,0,1789.0,1.0,0.0,2,1.0,3,,0,6.0,223000.0
533236060,,Somerst,Twnhs,8.0,5,MetalSd,PConc,962,624,0,,1.0,0.0,2,1.0,3,,0,12.0,170000.0
533236070,2645.0,Somerst,Twnhs,8.0,5,MetalSd,PConc,962,645,0,1607.0,1.0,0.0,2,1.0,3,,0,12.0,200000.0
533236090,3951.0,Somerst,TwnhsE,10.0,5,BrkFace,PConc,1469,924,0,2393.0,1.0,0.0,2,1.0,2,,0,2.0,345000.0
533250050,14963.0,Veenker,TwnhsE,8.0,5,BrkFace,PConc,1288,0,0,1288.0,1.0,0.0,1,1.0,1,,0,12.0,245500.0
533250110,11064.0,Veenker,TwnhsE,8.0,5,BrkFace,PConc,1239,0,0,1239.0,1.0,0.0,1,1.0,1,,0,8.0,217500.0
533250160,10846.0,Veenker,TwnhsE,8.0,5,BrkFace,PConc,1719,0,0,,2.0,0.0,1,1.0,1,,0,5.0,324000.0
533251120,11120.0,Veenker,1Fam,6.0,6,Plywood,PConc,1232,0,0,1232.0,0.0,0.0,2,0.0,3,,0,6.0,162500.0
533350090,24572.0,Veenker,1Fam,9.0,3,Wd Sdng,CBlock,1599,1345,0,2944.0,0.0,0.0,2,2.0,3,,0,6.0,150000.0
533350120,16280.0,Veenker,1Fam,8.0,9,VinylSd,CBlock,1671,0,0,1671.0,1.0,0.0,3,0.0,3,,0,5.0,290000.0
